,Investment,YouTube_DD_Clicks,YouTube_OLV_Impressions,OTT_Impressions,PDM_Impressions,POLV_Clicks,OOH_Impressions,Partnership_Impressions,Facebook_Impressions,Social_Impressions,DD_Impressions,OLV_Clicks,YouTube_DD_Clicks_ROAS,YouTube_OLV_Impressions_ROAS,OTT_Impressions_ROAS,PDM_Impressions_ROAS,POLV_Clicks_ROAS,OOH_Impressions_ROAS,Partnership_Impressions_ROAS,Facebook_Impressions_ROAS,Social_Impressions_ROAS,DD_Impressions_ROAS,OLV_Clicks_ROAS
219,2190000,714.690348735196,1741.826566538374,488.3604072719909,2259.504498745408,1087.328092510562,717.6066816399257,51.35547681186105,7621.180644764416,5914.933807831436,4914.173230237524,2425.5374193833,0.2062485389957278,0.5026641050466907,0.1409332316876248,0.6520579192726473,0.3137860066057876,0.2070901473956315,0.0148203933082631,2.199354414379503,1.706958066917565,1.418154101146171,0.6999724424886966
220,2200000,714.6903487370151,1741.847337247618,488.3604072719909,2259.504697901335,1087.328092510562,717.6066816399257,51.35547681186105,7622.180061290726,5915.094823967347,4914.221675625447,2425.564258023496,0.2053110456371789,0.5003852350638611,0.1402926260890447,0.6490940768516562,0.3123597065757613,0.2061488285438332,0.01475302788413463,2.18964445397079,1.699245422157893,1.411721863179674,0.696798459577659
221,2210000,714.690348738642,1741.867361921657,488.3604072719909,2259.504885218279,1087.328092510562,717.6066816399257,51.35547681186105,7623.156067665937,5915.250730773144,4914.268334841549,2425.590122621088,0.2043820363813673,0.4981267749929805,0.1396578178261983,0.6461570531483947,0.3109463142383145,0.2052160284146756,0.01468627210185348,2.180015671839309,1.691601113958655,1.405347324714868,0.69365292194413
222,2220000,714.6903487400969,1741.886667356328,488.3604072719909,2259.505061400017,1087.328092510562,717.6066816399257,51.35547681186105,7624.109212245174,5915.401690377014,4914.313273741635,2425.61504852656,0.2034613965782618,0.4958884566527925,0.1390287285567109,0.643246485948113,0.3095456551651689,0.2042916318902852,0.0146201177230163,2.170467127089617,1.684024265008231,1.399029724776898,0.69053545525621
223,2230000,714.690348741398,1741.905279385024,488.3604072719909,2259.505227108491,1087.328092510562,717.6066816399257,51.35547681186105,7625.04003053899,5915.547859762525,4914.356555753408,2425.639069807442,0.2025490136343334,0.4936700163997018,0.1384052813434521,0.6403620195213303,0.3081575580568049,0.203375525917683,0.0145545566569938,2.160997892063068,1.676514012273505,1.392768315352535,0.6874456915328714
224,2240000,714.6903487425619,1741.923222913262,488.3604072719909,2259.505382966293,1087.328092510562,717.6066816399257,51.35547681186105,7625.949045514242,5915.68939093188,4914.398241966016,2425.662219294863,0.2016447769666514,0.4914711950362418,0.1377874006231689,0.6375033044797755,0.3067818546726228,0.2024675994626933,0.01448958095763223,2.151607052127233,1.669069506727209,1.386562361126126,0.6843832690153363
225,2250000,714.6903487436028,1741.940521952013,488.3604072719909,2259.505529559003,1087.328092510562,717.6066816399257,51.35547681186105,7626.836767887894,5915.826431063975,4914.438391216256,2425.684528628428,0.2007485779582031,0.4892917377216321,0.1371750121759548,0.6346699976361287,0.3054183797629667,0.2015677434650814,0.01442518282004275,2.142293705468955,1.661689913081081,1.380411139221633,0.6813478320414074
226,2260000,714.6903487445337,1741.957199649829,488.3604072719909,2259.505667437393,1087.328092510562,717.6066816399257,51.35547681186105,7627.703696413987,5915.959122667459,4914.477060171622,2425.706028299462,0.1998603099144006,0.4871313938843769,0.1365680430955302,0.6318617618674478,0.3040669710029536,0.2006758507948819,0.01436135457747619,2.133056962890991,1.654374409524705,1.374313938950648,0.6783390309226813
227,2270000,714.6903487453664,1741.97327832382,488.3604072719909,2259.50579711949,1087.328092510562,717.6066816399257,51.35547681186105,7628.550318163821,5916.087603728926,4914.514303410294,2425.726747692679,0.1989798680207364,0.484989917136852,0.1359664217603076,0.6290782659821664,0.3027274689280507,0.1997918162098824,0.01429808869828026,2.12389594761213,1.647122187469904,1.368270061566214,0.6753565218245696
228,2280000,714.6903487461111,1741.988779489518,488.3604072719909,2259.505919092533,1087.328092510562,717.6066816399257,51.35547681186105,7629.377108799631,5916.212007856412,4914.550173498161,2425.746715126346,0.1981071493015536,0.4828670651918313,0.1353700778052185,0.6263191845905617,0.3013997168713487,0.198915536314225,0.01423537778293692,2.114809795070775,1.639932451300549,1.362278820022297,0.6723999666490573
229,2290000,714.6903487467769,1742.003723889668,488.3604072719909,2259.50603381479,1087.328092510562,717.6066816399257,51.35547681186105,7630.184532841834,5916.332464418323,4914.584721063023,2425.765957890994,0.1972420525798965,0.480762599780904,0.1347789420942787,0.6235841979785794,0.3000835609024782,0.198046909518093,0.01417321456117737,2.105797652731895,1.632804418127677,1.356339538738791,0.6694690329201347
230,2300000,714.6903487473726,1742.018131521983,488.3604072719909,2259.506141717291,1087.328092510562,717.6066816399257,51.35547681186105,7630.973043929996,5916.449098677979,4914.617994866038,2425.784502286706,0.1963844784384085,0.4786762865747362,0.1341929466938688,0.6208729919849252,0.2987788497681196,0.1971858359984491,0.01411159188917225,2.096858679897286,1.625737317549775,1.350451553371885,0.6665633936718254
231,2310000,714.6903487479053,1742.032021665907,488.3604072719909,2259.506243205441,1087.328092510562,717.6066816399257,51.35547681186105,7631.743085077716,5916.562031923872,4914.650041870554,2425.802373659069,0.1955343291812451,0.4766078951051314,0.1336120248467092,0.6181852578813155,0.2974854348340585,0.1963322176607935,0.01405050274679489,2.087992047519098,1.618730391418133,1.344614210589693,0.6636827273387582
232,2320000,714.6903487483817,1742.04541290841,488.3604072719909,2259.506338660547,1087.328092510562,717.6066816399257,51.35547681186105,7632.495088921523,5916.671381595789,4914.680907308386,2425.819596433813,0.1946915087969729,0.4745571986888427,0.1330361109465079,0.6155206922558043,0.2962031700287392,0.1954859581019108,0.01398994023495525,2.079196938016553,1.611782893607129,1.338826867852974,0.6608267176492113
233,2330000,714.6903487488078,1742.058323168862,488.3604072719909,2259.506428441248,1087.328092510562,717.6066816399257,51.35547681186105,7633.229477963947,5916.777261406948,4914.710634743662,2425.836194150199,0.1938559229224234,0.4725239743530991,0.1324651405132611,0.6128789968990854,0.2949319117882725,0.1946469625735764,0.01392989757300265,2.0704725450958,1.604894089789352,1.333088893200856,0.657995053520569
234,2340000,714.690348749189,1742.070769723011,488.3604072719909,2259.506512884864,1087.328092510562,717.6066816399257,51.35547681186105,7633.946664810893,5916.879781462237,4914.739266134312,2425.852189493186,0.1930274788074733,0.4705080027627961,0.1318990501691873,0.6102598786936898,0.2936715190028526,0.1938151379471936,0.01387036809619495,2.061818073572856,1.598063257215442,1.327399665041404,0.6551874289571341
235,2350000,714.6903487495297,1742.0827692261,488.3604072719909,2259.506592308662,1087.328092510562,717.6066816399257,51.35547681186105,7634.647052403463,5916.979048372723,4914.766841891282,2425.86760432444,0.1922060852807246,0.4685090681493171,0.1313377776152758,0.607663049505989,0.2924218529645426,0.1929903926793332,0.01381134525323242,2.05323273919957,1.591289684498536,1.321758571946932,0.6524035429502325
236,2360000,714.6903487498347,1742.094337735157,488.3604072719909,2259.506667011048,1087.328092510562,717.6066816399257,51.35547681186105,7635.331034244336,5917.075165366509,4914.793400935577,2425.882459712209,0.1913916527160574,0.4665269582409403,0.1307812616084315,0.6050882260809248,0.2911827773163878,0.1921726367781496,0.01375282260385432,2.044715768492551,1.584572671403235,1.316165012453934,0.6496430993805578
237,2370000,714.6903487501073,1742.105490730477,488.3604072719909,2259.506737272692,1087.328092510562,717.6066816399257,51.35547681186105,7635.998994618864,5917.168232396093,4914.81898075319,2425.896775960123,0.1905840930000286,0.4645614641947938,0.1302294419391976,0.6025351299393844,0.2899541580028165,0.1913617817706469,0.01369479381649628,2.036266398565031,1.577911528638958,1.310618394867517,0.6469058069226994
238,2380000,714.6903487503511,1742.11624313634,488.3604072719909,2259.506803357575,1087.328092510562,717.6066816399257,51.35547681186105,7636.651308810959,5917.258346242294,4914.843617448013,2425.910572634938,0.1897833195000932,0.4626123805303222,0.1296822594100413,0.6000034872781461,0.2887358632212921,0.1905577406707702,0.0136372526660068,2.027883876961566,1.571305577657618,1.305118137070229,0.6441913789517987
239,2390000,714.6903487505692,1742.12660934098,488.3604072719909,2259.506865513991,1087.328092510562,717.6066816399257,51.35547681186105,7637.288343313956,5917.345600614905,4914.8673457928,2425.923868593289,0.1889892470336233,0.4606795050642256,0.1291396558141834,0.5974930288723189,0.2875277633751779,0.1897604279482983,0.013580193031421,2.019567461495573,1.56475415045549,1.299663666335167,0.6414995334522838
240,2400000,714.6903487507643,1742.13660321584,488.3604072719909,2259.506923975467,1087.328092510562,717.6066816399257,51.35547681186105,7637.910456036516,5917.430086250141,4914.890199278231,2425.936682007447,0.1882017918377013,0.458762638846838,0.1286015739149576,0.5950034899802064,0.2863297310277813,0.1889697594985138,0.01352360889379008,2.011316420089616,1.558256589379204,1.294254419143268,0.6388299929286279
241,2410000,714.6903487509387,1742.146238134134,488.3604072719909,2259.506978961655,1087.328092510562,717.6066816399257,51.35547681186105,7638.517996503712,5917.511891004993,4914.9122101602,2425.949030390174,0.1874208715396653,0.4568615860999057,0.1280679574256839,0.5925346102505253,0.2851416408575415,0.1881856526126278,0.01346749433406481,2.003130030618401,1.551812246935749,1.288889841004667,0.6361824843180871
242,2420000,714.6903487510947,1742.155526988741,488.3604072719909,2259.507030679145,1087.328092510562,717.6066816399257,51.35547681186105,7639.111306053408,5917.591099948592,4914.933409505328,2425.960930618642,0.186646405128385,0.4549761541557372,0.1275387509900406,0.5900861336319091,0.2839633696143286,0.1874080259489393,0.01341184353103148,1.995007580754444,1.545420485606409,1.283569386284036,0.6335567389053643
243,2430000,714.6903487512343,1742.164482209456,488.3604072719909,2259.507079322248,1087.328092510562,717.6066816399257,51.35547681186105,7639.690718028026,5917.667795450673,4914.953827234816,2425.972398957511,0.1858783129262469,0.4531061533976856,0.1270139001629211,0.587657808284634,0.282794796076821,0.186636799504705,0.01335665075929884,1.986948367816342,1.539080677664537,1.278292518029796,0.6309524922391552
244,2440000,714.6903487513591,1742.173115779628,488.3604072719909,2259.507125073723,1087.328092510562,717.6066816399257,51.35547681186105,7640.256557961842,5917.742057267236,4914.973492166677,2425.983451081157,0.1851165165618274,0.4512513972019364,0.1264933513917616,0.5852493864945053,0.2816358010109324,0.1858718945887021,0.0133019103873345,1.978951698619625,1.532792204997087,1.273058707807106,0.6283694840505291
245,2450000,714.6903487514708,1742.18143925219,488.3604072719909,2259.507168105464,1087.328092510562,717.6066816399257,51.35547681186105,7640.80914376387,5917.813962623475,4914.992432056413,2425.994102095086,0.1843609389432365,0.449411701880565,0.1259770519983258,0.582860624588838,0.2804862671292551,0.1851132337944625,0.01324761687554946,1.971016889330108,1.526554458929811,1.267867435534552,0.6258074581730999
246,2460000,714.6903487515706,1742.189463765122,488.3604072719909,2259.50720857915,1087.328092510562,717.6066816399257,51.35547681186105,7641.348785896489,5917.883586294093,4915.010673636181,2426.004366556595,0.1836115042321108,0.4475868866258362,0.1254649501609343,0.5804912828544808,0.2793460790514939,0.1843607409741598,0.01319376477442934,1.963143265319748,1.520366840056043,1.262718189324417,0.6232661624649464
247,2470000,714.6903487516598,1742.197200056353,488.3604072719909,2259.507246646844,1087.328092510562,717.6066816399257,51.35547681186105,7641.875787549856,5917.95100068106,4915.02824265253,2426.014258494654,0.1828681378182385,0.4457767734557147,0.1249569948971248,0.5781411254578159,0.2782151232658603,0.1836143412131308,0.01314034872271101,1.955330161024902,1.514228758069,1.257610465326477,0.6207453487322353
248,2480000,714.6903487517395,1742.204658478132,488.3604072719909,2259.507282451574,1087.328092510562,717.6066816399257,51.35547681186105,7642.390444812259,5918.016275888895,4915.045163902739,2426.023791429088,0.1821307662947981,0.4439811871605563,0.1244531360467332,0.5758099203666914,0.2770932880914013,0.1828739608050133,0.0130873634456033,1.947576919806995,1.508139631597492,1.252543767575214,0.6182447726545096
249,2490000,714.6903487518111,1742.211849010878,488.3604072719909,2259.507316127864,1087.328092510562,717.6066816399257,51.35547681186105,7642.893046836472,5918.079479797582,4915.061461269818,2426.032978389054,0.1813993174341946,0.4421999552509537,0.1239533242553808,0.5734974392742208,0.275980463641235,0.1821395272274831,0.01303480375305068,1.939882893815522,1.502098888045009,1.247517607840371,0.6157641937115994
250,2500000,714.6903487518749,1742.218781276536,488.3604072719909,2259.507347802239,1087.328092510562,717.6066816399257,51.35547681186105,7643.383876002202,5918.14067813315,4915.077157756214,2426.041831930844,0.180673720164474,0.4404329079067084,0.1234575109583593,0.5712034575244059,0.27487654178667,0.1814109691185732,0.01298266453803847,1.932247443853357,1.49610596343206,1.242531505480771,0.6133033751121174
251,2510000,714.6903487519321,1742.225464551457,488.3604072719909,2259.507377593705,1087.328092510562,717.6066816399257,51.35547681186105,7643.863208074747,5918.199934536022,4915.09227551628,2426.050364155055,0.1799539045463032,0.4386798779269009,0.1229656483648997,0.5689277540395306,0.2737814161221813,0.180688216253559,0.01293094077493872,1.924669939244319,1.490160302241739,1.237584987301311,0.6108620837235038
252,2520000,714.690348751983,1742.231907778804,488.3604072719909,2259.507405614194,1087.328092510562,717.6066816399257,51.35547681186105,7644.331312359927,5918.257310627198,4915.106835887535,2426.05858672312,0.1792398017504973,0.4369407006810332,0.1224776894428168,0.5666701112492741,0.2726949819312203,0.1799711995223941,0.01287962751789531,1.917149757702966,1.484261357268408,1.232677587413064,0.6084400900035761
253,2530000,714.6903487520289,1742.238119580522,488.3604072719909,2259.507431968984,1087.328092510562,717.6066816399257,51.35547681186105,7644.788451855397,5918.312866072333,4915.1208594208,2426.066510873248,0.1785313440360799,0.4352152140612213,0.1219935879035171,0.5644303150215012,0.271617136152836,0.179259850907681,0.0128287198992475,1.909686285206566,1.478408589469453,1.227808847096421,0.6060371679335546
254,2540000,714.6903487520699,1742.244108268879,488.3604072719909,2259.507456757091,1087.328092510562,717.6066816399257,51.35547681186105,7645.234883398395,5918.366658643782,4915.134365909181,2426.074147435787,0.1778284647288615,0.4335032584354062,0.1215132981873615,0.5622081545946779,0.2705477773490847,0.1785541034631626,0.01277821312799062,1.902278915869207,1.472601467820028,1.222978314667166,0.6036530949525266
255,2550000,714.690348752106,1742.249881857583,488.3604072719909,2259.50748007165,1087.328092510562,717.6066816399257,51.35547681186105,7645.670857810054,5918.418744280684,4915.147374416022,2426.081506848023,0.177131098200522,0.4318046766015656,0.1210367754493719,0.5600034225118755,0.2694868056732059,0.1778538912927188,0.01272810248827301,1.894927051818021,1.466839469170742,1.218185545345461,0.601287651893314
256,2560000,714.6903487521388,1742.25544807251,488.3604072719909,2259.507502000255,1087.328092510562,717.6066816399257,51.35547681186105,7646.096620036318,5918.469177147124,4915.159903301802,2426.088599168446,0.1764391798481843,0.4301193137429011,0.1205639755452727,0.5578159145563131,0.268434122838545,0.1771591495298566,0.0126783833379282,1.887630103071466,1.461122078108196,1.213430101127632,0.5989406229197101
257,2570000,714.6903487521681,1742.26081436204,488.3604072719909,2259.507522625298,1087.328092510562,717.6066816399257,51.35547681186105,7646.512409285566,5918.518009688469,4915.171970250057,2426.095434090498,0.1757526460744631,0.4284470173839725,0.1200948550178592,0.5556454296884001,0.2673896320882004,0.1764698143176782,0.01262905110704132,1.880387487419641,1.455448786818332,1.208711550660714,0.5966117954650564
258,2580000,714.6903487521942,1742.265987907026,488.3604072719909,2259.507542024268,1087.328092510562,717.6066816399257,51.35547681186105,7646.918459162996,5918.565292685895,4915.183592292326,2426.102020955821,0.1750714342679793,0.4267876373477675,0.1196293710836815,0.5534917699842393,0.2663532381653779,0.1757858227893151,0.01258010129654891,1.873198630306594,1.449819094952514,1.204029469119671,0.5943009601721236
259,2590000,714.6903487522176,1742.270975630398,488.3604072719909,2259.507560270051,1087.328092510562,717.6066816399257,51.35547681186105,7647.314997801883,5918.611075309205,4915.194785832208,2426.108368767027,0.1743954827843249,0.4251410257136724,0.1191674816200379,0.5513547405755491,0.2653248472844305,0.1751071130488158,0.01253152947687111,1.866062964714591,1.4442325094963,1.199383438087242,0.5920079108342707
260,2600000,714.6903487522385,1742.275784206434,488.3604072719909,2259.507577431199,1087.328092510562,717.6066816399257,51.35547681186105,7647.70224799175,5918.655405167952,4915.205566668504,2426.114486199997,0.1737247309274672,0.4235070367763331,0.1187091451522686,0.5492341495909685,0.2643043671025673,0.1744336241524742,0.01248333128657546,1.858979931050303,1.438688544640825,1.194773045436344,0.5897324443378456
261,2610000,714.6903487522573,1742.280420069687,488.3604072719909,2259.50759357219,1087.328092510562,717.6066816399257,51.35547681186105,7648.080427303545,5918.698328360959,4915.215950017508,2426.120381615745,0.1730591189315811,0.4218855270053802,0.1182543208413403,0.5471298080987065,0.2632917066922127,0.1737652960905874,0.01243550243107134,1.851948977032889,1.433186721656753,1.190197885214967,0.5874743606058049
262,2620000,714.690348752274,1742.284889423596,488.3604072719909,2259.507608753665,1087.328092510562,717.6066816399257,51.35547681186105,7648.449748211858,5918.739889524246,4915.225950534497,2426.126063071841,0.1723985879432966,0.4202763550059971,0.1178029684717169,0.5450415300505024,0.2622867765139981,0.1731020697696309,0.01238803868133442,1.844969557583929,1.427726568770734,1.185657557533512,0.5852334625425204
263,2630000,714.6903487522889,1742.289198248784,488.3604072719909,2259.507623032665,1087.328092510562,717.6066816399257,51.35547681186105,7648.810418214329,5918.780131877452,4915.235582334416,2426.131538333425,0.1717430800043523,0.4186793814803163,0.117355048439505,0.542969132226861,0.2612894883903707,0.1724438869948414,0.01234093587266015,1.838041134719185,1.422307621044315,1.181151668454506,0.5830095559797432
264,2640000,714.6903487523024,1742.293352311069,488.3604072719909,2259.507636462839,1087.328092510562,717.6066816399257,51.35547681186105,7649.162639948204,5918.81909726878,4915.244859011787,2426.136814883824,0.1710925380346421,0.4170944691896196,0.1169105217408705,0.5409124341835281,0.2602997554798012,0.1717906904531943,0.01229418990344552,1.831163177442146,1.416929420255253,1.17667982988464,0.5808024496237032
265,2650000,714.6903487523143,1742.297357169171,488.3604072719909,2259.507649094647,1087.328092510562,717.6066816399257,51.35547681186105,7649.50661130419,5918.856826218519,4915.253793659906,2426.141899934769,0.1704469058156463,0.4155214829173268,0.1164693499607163,0.5388712581991761,0.2593174922515755,0.1711424236967672,0.01224779673399856,1.824335161639339,1.411591514781171,1.172241659469079,0.5786119550033109
266,2660000,714.6903487523251,1742.301218182155,488.3604072719909,2259.507660975546,1087.328092510562,717.6066816399257,51.35547681186105,7649.842525537635,5918.893357961169,4915.262398889328,2426.146800436265,0.1698061279742366,0.4139602894327525,0.1160314952616159,0.536845429224265,0.258342614461156,0.1704990311264786,0.01220175238537451,1.817556569977363,1.406293459485511,1.167836780487991,0.5764378864194435
267,2670000,714.6903487523347,1742.304940516598,488.3604072719909,2259.507672150175,1087.328092510562,717.6066816399257,51.35547681186105,7650.170571377123,5918.928730486255,4915.270686845651,2426.151523086081,0.1691701499668448,0.4124107574556143,0.1155969203729956,0.5348347748310526,0.2573750391260956,0.1698604579761921,0.01215605293823827,1.810826891801626,1.401034815605735,1.163464821755225,0.574280060895282
268,2680000,714.6903487523431,1742.308529153512,488.3604072719909,2259.50768266052,1087.328092510562,717.6066816399257,51.35547681186105,7650.490933130477,5918.962980577825,4915.278669226673,2426.156074338908,0.1685389180639854,0.4108727576212758,0.115165588580559,0.5328391251647197,0.2564146845024907,0.1692266502971765,0.01211069453175231,1.804145623036739,1.395815150643726,1.159125417519126,0.5721382981276827
269,2690000,714.6903487523509,1742.311988894997,488.3604072719909,2259.507692546068,1087.328092510562,717.6066816399257,51.35547681186105,7650.803790788336,5918.996143852703,4915.286357298894,2426.160460415178,0.1679123793351248,0.4093461624467056,0.1147374637159473,0.5308583128955817,0.255461470061961,0.1685975549429119,0.01206567336248929,1.797512266088561,1.39063403825833,1.154818207365391,0.5700124204395511
270,2700000,714.6903487523575,1742.315324370675,488.3604072719909,2259.507701843962,1087.328092510562,717.6066816399257,51.35547681186105,7651.109320125269,5919.028254797526,4915.293761913422,2426.16468730957,0.1672904816338852,0.4078308462971357,0.114312510146629,0.5288921731723645,0.2545153164691389,0.1679731195542345,0.01202098568336896,1.790926329747841,1.385491058160014,1.150542836121957,0.567902252733203
271,2710000,714.6903487523638,1742.318540043883,488.3604072719909,2259.507710589136,1087.328092510562,717.6066816399257,51.35547681186105,7651.407692798534,5919.059346804611,4915.300893521284,2426.1687607992,0.1666731735835771,0.4063266853534074,0.1138906927660141,0.5269405435765071,0.2535761455596587,0.1673532925448092,0.01197662780261852,1.784387329095452,1.38038579600757,1.146298953765849,0.5658076224446843
272,2720000,714.6903487523692,1742.321640217644,488.3604072719909,2259.507718814446,1087.328092510562,717.6066816399257,51.35547681186105,7651.699076444523,5919.089452206674,4915.307762188181,2426.172686451517,0.1660604045630505,0.4048335575799819,0.1134719769837861,0.5250032640774742,0.2526438803186306,0.1667380230869239,0.01193259608275595,1.777894785409168,1.375317843306845,1.14208621533196,0.563728359499029
273,2730000,714.690348752374,1742.324629040428,488.3604072719909,2259.507726550795,1087.328092510562,717.6066816399257,51.35547681186105,7651.983634772938,5919.118602310459,4915.314377608698,2426.176469631914,0.1654521246928573,0.4033513426936082,0.1130563287164462,0.5230801769890485,0.2517184448595879,0.1661272610975945,0.01188888693959567,1.771448226071977,1.370286797311432,1.137904280823699,0.5616642962664358
274,2740000,714.6903487523786,1742.327510511702,488.3604072719909,2259.507733827252,1087.328092510562,717.6066816399257,51.35547681186105,7652.261527658776,5919.146827429292,4915.320749119975,2426.180115511058,0.1648482848217165,0.4018799221326261,0.1126437143780651,0.5211711269265777,0.250799764403896,0.1655209572249756,0.01184549684127598,1.765047184481878,1.365292260925297,1.133752815125483,0.559615267519339
275,2750000,714.6903487523823,1742.330288487279,488.3604072719909,2259.507740671153,1087.328092510562,717.6066816399257,51.35547681186105,7652.532911232154,5919.174156914597,4915.326885714899,2426.183629071963,0.1642488365132748,0.4004191790268947,0.1122341008712357,0.5192759607651524,0.2498877652606091,0.1649190628350665,0.0118024223073077,1.758691199963171,1.360333842607282,1.129631487917024,0.5575811103903566
276,2760000,714.6903487523858,1742.332966684483,488.3604072719909,2259.507747108213,1087.328092510562,717.6066816399257,51.35547681186105,7652.797937966026,5919.20061918643,4915.332796054788,2426.187015116795,0.163653732033155,0.398968998168331,0.111827455578224,0.5173945275986923,0.2489823748067663,0.1643215299987076,0.01175965990764355,1.752379817679177,1.355411156277472,1.125539973589357,0.5555616643310922
277,2770000,714.690348752389,1742.33554868712,488.3604072719909,2259.507753162617,1087.328092510562,717.6066816399257,51.35547681186105,7653.056756761845,5919.226241763025,4915.33848848162,2426.190278273436,0.1630629243362852,0.3975292659820431,0.1114237463523098,0.5155266786999184,0.2480835214681137,0.1637283114788567,0.01171720626176758,1.746112588546385,1.350523821225355,1.121477951162593,0.5535567710717731
278,2780000,714.6903487523917,1742.338037950273,488.3604072719909,2259.507758857113,1087.328092510562,717.6066816399257,51.35547681186105,7653.309513033222,5919.251051289419,4915.343971029806,2426.193423001813,0.1624763670545006,0.3960998704980476,0.1110229415093159,0.5136722674811854,0.2471911347002428,0.1631393607181414,0.01167505803780438,1.739889069149999,1.345671462019753,1.117445104205337,0.5515662745817071
279,2790000,714.6903487523944,1742.340437804926,488.3604072719909,2259.507764213094,1087.328092510562,717.6066816399257,51.35547681186105,7653.556348787629,5919.275073565144,4915.349251437532,2426.196453599987,0.1618940144844133,0.394680701323553,0.1106250098193184,0.511831149456156,0.2463051449701344,0.1625546318266785,0.01163321195164738,1.733708821660854,1.340853708420491,1.113441120755742,0.5495900210305347
280,2800000,714.6903487523965,1742.342751462422,488.3604072719909,2259.507769250685,1087.328092510562,717.6066816399257,51.35547681186105,7653.797402706179,5919.298333571073,4915.354337157675,2426.199374210035,0.1613158215755409,0.3932716496158039,0.1102299204985351,0.5100031822022975,0.2454254837380982,0.1619740795701547,0.01159166476610578,1.72757141375368,1.336070195291757,1.109465693244161,0.5476278587502651
281,2810000,714.6903487523987,1742.344982018764,488.3604072719909,2259.507773988812,1087.328092510562,717.6066816399257,51.35547681186105,7654.032810221547,5919.320855495395,4915.359235368327,2426.202188823706,0.160741743918689,0.3918726080554659,0.1098376432013873,0.5081882253241741,0.2445520834400979,0.1613976593581612,0.01155041329006982,1.721476418526697,1.331320562517114,1.10551851841736,0.545679638198072
282,2820000,714.6903487524005,1742.347132458749,488.3604072719909,2259.507778445277,1087.328092510562,717.6066816399257,51.35547681186105,7654.262703594049,5919.342662758757,4915.363952982928,2426.204901287879,0.1601717377345805,0.3904834708205424,0.1094481480127299,0.5063861404175232,0.2436848774704521,0.1608253272327777,0.01150945437769368,1.715423414422496,1.326604454916147,1.101599297264259,0.5437452119198368
283,2830000,714.6903487524022,1742.349205659968,488.3604072719909,2259.507782636824,1087.328092510562,717.6066816399257,51.35547681186105,7654.487211985972,5919.363778038631,4915.368496660016,2426.20751530982,0.1596057598627273,0.3891041335608126,0.1090614054402467,0.5045967910340894,0.2428238001649028,0.1602570398573968,0.01146878492759583,1.709411985150224,1.321921522162691,1.097707734943155,0.5418244345144191
284,2840000,714.6903487524035,1742.351204396658,488.3604072719909,2259.507786579202,1087.328092510562,717.6066816399257,51.35547681186105,7654.706461534121,5919.384223292892,4915.372872812632,2426.210034462247,0.1590437677505348,0.3877344933727775,0.1086773864070064,0.5028200426472026,0.2419687867840405,0.1596927545057863,0.01142840188207612,1.703441719609001,1.317271418704615,1.093843540710417,0.5399171625986409
285,2850000,714.6903487524048,1742.35313134341,488.3604072719909,2259.507790287222,1087.328092510562,717.6066816399257,51.35547681186105,7654.920575420695,5919.404019782649,4915.377087617372,2426.212462188216,0.1584857194426385,0.3863744487750999,0.1082960622441748,0.5010557626180786,0.241119773497079,0.15913242905138,0.01138830222634954,1.697512211812589,1.312653803685135,1.090006427850589,0.5380232547729658
286,2860000,714.690348752406,1742.354989078749,488.3604072719909,2259.507793774815,1087.328092510562,717.6066816399257,51.35547681186105,7655.129673942497,5919.423188094363,4915.3811470231,2426.214801805826,0.1579315735704618,0.3850238996845348,0.1079174046838805,0.4993038201628262,0.2402766973659703,0.1585760219567948,0.01134848298779587,1.691623060815265,1.308068340865608,1.086196113607902,0.5361425715878609
287,2870000,714.6903487524071,1742.356780088589,488.3604072719909,2259.507797055086,1087.328092510562,717.6066816399257,51.35547681186105,7655.333874578524,5919.441748161246,4915.385056759346,2426.217056512756,0.1573812893419935,0.3836827473923304,0.1075413858522294,0.4975640863201443,0.239439496329852,0.1580234922635655,0.01130894123522515,1.685773870638895,1.303514698549794,1.082412319119131,0.534274975510823
288,2880000,714.6903487524079,1742.358506769552,488.3604072719909,2259.507800140358,1087.328092510562,717.6066816399257,51.35547681186105,7655.533292055958,5919.459719283997,4915.388822344394,2426.219229390628,0.1568348265317784,0.3823508945410961,0.1071679782624647,0.4958364339196897,0.2386081091898177,0.1574747995820948,0.0112696740781584,1.679964250201169,1.298992549509544,1.078654769347798,0.5324203308940545
289,2890000,714.6903487524086,1742.36017143218,488.3604072719909,2259.507803042223,1087.328092510562,717.6066816399257,51.35547681186105,7655.728038414639,5919.477120150865,4915.39244909307,2426.221323409229,0.1562921454711149,0.3810282451021239,0.1067971548082693,0.4941207375511021,0.2377824755940052,0.1569299040818107,0.01123067866612325,1.674193813245001,1.294501570911885,1.074923193019661,0.5305785039427794
290,2900000,714.6903487524094,1742.361776304028,488.3604072719909,2259.507805771585,1087.328092510562,717.6066816399257,51.35547681186105,7655.918223070003,5919.493968857088,4915.395942124244,2426.223341430562,0.1557532070384561,0.3797147043531537,0.1064288887572063,0.4924168735336697,0.2369625360229914,0.1563887664815286,0.0111919521879642,1.668462178269049,1.290041444247476,1.071217322559491,0.5287493626841777
